tweet;label;svm;nb
milenial dukung ganjar pranowo ganjarcapres ganjarpranowo jokowi milu ganjarcapres ganjarcaprespdip ganjarcapres ganjarcapres indonesiamaju;1;1;1
direktur eksekutif survey and polling indonesia spin igor dirgantara nilai endorsement joko widodo cenderung prabowo subianto ketimbang ganjar pranowo semuadukungprabowo manutjokowi prabowo subianto;1;1;1
gubernur jateng capres pdip ganjarpranowo kagum christopher pandai coding ganjarmenangtotal;1;1;1
santri lulus implementasi pesan ganjar sukses nkebangun mantul mantap libur ilyy pelan retinol gunting cawe boba kth coming homeschoolseries kimtaerae xab ganjarpranowo ganjarmenangtotal jawatengah;1;1;1
peryfz gerindra prabowo ganjarpranowo prabowo cocok tokoh bangsa sumbangsih pikir pimpin muda biar muda lanjut estafet pimpin ndlm kontek politik kesan nafsu tenaga saran;1;1;1
awas salah pilih npak ganjarpranowo sosok pas lanjut kerja kerja jokowi maju indonesia njangan salah pilih guys milu coblos ganjar pranowo ngaruda dunia natural nlapis;1;1;1
airindatanglagi ganjarpranowo toleransi indah;1;1;1
persen masyarakat banten suka ganjar pranowo ganjarcapres;1;1;1
knalpot ganjarpranowo top ganjar pranowo;1;1;1
ganjar app ganjarpranowo salah upaya dongkrak ekonomi program ekotren;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo dukung ganjar hadir mantap banget;1;1;1
zaa zizou ganjarpranowo panutan banget;1;1;1
ganjarpranowo boneka wayang oligarki;1;1;1
temu warga rawan seniman nganjar ajak jaga bhineka tunggal ika ganjarpranowo menangkanganjar ganjarmenangtotal;1;1;1
ganjar app ganjarpranowo buru berkah ulama ganjar;1;1;1
ganjarpranowo semangat;1;1;1
ekacrek ganjarpranowo ganjar pranowo panutan rakyat;1;1;1
gubernur jawa ganjar pranowo cepat tanggulang miskin ekstrem kabupaten prioritas sorot;1;1;1
ganjar app ganjarpranowo perempuan peran bangsa;1;1;1
ganjar app ganjarpranowo marak nikah prihatin ganjar himbauan didik;1;1;1
wakil kelompok pilih kerap wakil jawa jawa cocok ganjarpranowo erickthohir capres cawapres bangun indonesia bangkitbersamaet;1;1;1
ganjar dapat pabrik umk dijawa hari lepas sistem kontrak ganjarpranowo;1;1;1
kenpa diviralkan ndoro ganjarpranowo lari daerah orang;1;1;1
ganjaranapp ganjarpranowo sigap ganjar banjir semarang apresiasi cegah banjir lanjut;1;1;1
aryprasetyo ganjarpranowo ganjarpranowo soskm pimpin peduli;1;1;1
geloraco ganjarpranowo astaghfirullah;1;1;1
russakutub layak presiden terus jokowi ganjar pranowo;1;1;1
pdip atas angin jemawa calon presiden ganjar pranowo kader elektabilitas kader presiden jabat jokowi ubah;1;1;1
ganjar app ganjarpranowo kelak presiden pasti ganjar perhati aspek didik;1;1;1
masyarakat banten bondong bondong dukung ganjar pranowo ganjar percaya pimpin bangsa indonesia;1;1;1
dukugan alir deras komunitas kalang ganjar pranowo ganjarcapres;1;1;1
holigan id ganjarpranowo sosok pimpin;1;1;1
ganjar pranowo optimis indonesia ganjarjaminkemajuanri;1;1;1
murcana ganjarpranowo;1;1;1
sinyal jokowi dukung prabowo nsebelumnya direktur eksekutif trias politika agung baskoro presiden jokowi sinyal dukung prabowo subianto ketimbang ganjar pranowo usung pdip semuadukungprabowo manutjokowi;1;1;1
gunromli ganjar pranowo mahfud;1;1;1
thet ntrys ganjarpranowo wes tekan magelang mom;1;1;1
jantungpiisang ganjarpranowo semarang nasib sedih gubernur sibuk mgonten cuan;1;1;1
dukung penuh ganjar pranowo pimpin negara denny indrayana lapis sarap mahalini ibox;1;1;1
ganjar pranowo ndorong ajar santri wonosobo kuasa teknologi digital ganjarjaminkemajuanri;1;1;1
suharla ganjarpranowo hebat ganjarmenangtotal;1;1;1
ganjarpranowo silahturahmi pas pilpres;1;1;1
ganjar app sosok pimpin baik ganjar pranowo dukung penuh aksi manusia;1;1;1
palungmariana rullytawang erickthohir kemenkopukm ganjarpranowo angkasapura pdiperjuanganp dpp pkb kotabanser kemenbumn sahabatukm kemenparekraf beda pandang enggak apa kulit bunuh karakter lawan beda dapat;1;1;1
sandiaga uno gerindra labuh langkah cawapres ganjar pranowo;1;1;1
juang atlet harum nama bangsa ganjarpranowo app buat koni jateng wujud peduli perintah hidup atlet sakti mudah pantau atlet publikasi prestasi;1;1;1
karya ganjarpranowo langsung rasa mjadi manfaat masy jawatengah renovasi pasar lapak ganjar jamban listrik gratis tuku omah omah rehab rtlh kartu jateng sejahtera nikmat kau dusta pdi juang;1;1;1
manuver pdip kader ganjar pranowo orang gadang gadang calon presiden diangap tindak penghianatan tusuk presiden jokowi kader pdip;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo pimpin ganjar butuh;1;1;1
vivacoid hsl surepay saifulmujani baru tanggal mei ganjar pranowo prabowo subianto basuki jokowi saiful mirzani;1;1;1
giat kali sahabat ganjar masak bubur kacang hijau bagi bubur guna jalan masyarakat sekitar kota bekas nyuk gabung berkah allah swt sahabatganjar ganjarpranowo ganjar menangkanganjar;1;1;1
ganjar app ganjarpranowo pimpin ganjar baik rakyat;1;1;1
ganjar app ganjarpranowo kaya indonesia sektor laut manfaat;1;1;1
ganjarpranowo masyaallah hebat moga dapat juara;1;1;1
gentryamalo jokowi ganjarpranowo sesal bijak perintah jokowi nkecewa;1;1;1
cnbcindonesia ganjarpranowo;1;1;1
ganjar app ganjarpranowo bangsa cerah cemerlang tangan ganjar;1;1;1
ryawiedy ganjar pranowo capresnya;1;1;1
ganjar app ganjarpranowo program program bijak didik canang ganjar inovatif dampak positif masyarakat;1;1;1
gubernur jawa ganjar pranowo harap bakti sosial sehat walubi tingkat akses layan sehat masyarakat ganjarjaminkemajuanri;1;1;1
al aslan ganjar pranowo panutan rakyat;1;1;1
ganjarpranowo ragam rahmat nkeragaman jadi hormat hormat harga nkeragaman tanda makhluk allah tiada benci utama kasih sayang;1;1;1
ganjar app ganjarpranowo ganjar perhati khusus tingkat kualitas sumber daya manusia didik;1;1;1
ganjar app ganjarpranowo ganjar ide bagus manfaat kaya indonesia;1;1;1
jateng bos senggol ganjarpranowo;1;1;1
super mijo ganjarpranowo ganjar top;1;1;1
ganjar app pdi juang gibran tweet ganjarpranowo bangsa butuh pimpin janji maju;1;1;1
hasil kerja cerdas rambut putih kunker ganjar pranowo masyarakat desa sugihmas kec grabag kab magelang sulit air bersih gantar gantariuntukganjar;1;1;1
tita ganjarpranowo dilema pilih wowo zong pilih ganjar kiblat deh tambur sisa golput;1;1;1
millenial masyarakat dukung ganjar pranowo calon presiden ganjarcapres ganjarpranowo ganjarmenangtotal ganjarsiapmajukanri ganjarpilihanterbaik;1;1;1
sahabat ganjar gruduk kantor pdip riau kumpul semangat komitmen raih menang ganjar pranowo presiden indonesia menangkanganjar generasigotongroyong sahabatganjar ganjarpranowo ganjar;1;1;1
ganjarpranowo mbakitasmg perempuan grusa grusu hilang logika;1;1;1
ganjarjaminkemajuanri nprestasi ganjar pranowo apresiasi menteri tani;1;1;1
erick thohir damping ganjar pranowo alam kerja pimpin jokowi bangkitbersamaet erickmeroket roketindo erickthohir argentina kaesang indonesia pssi bpjs mantap erdogan jokowi ganjarpranowo;2;2;1
sekretaris jenderal pdi juang hasto kristiyanto klaim elektabilitas ganjar pranowo kuat umum calon presiden ketua pdi juang megawati soekarnoputri nhasto berani elektabilitas ganjar pranowo banding sosok umum calon presiden menangkanganjar generasigotongroyong sahabatganjar ganjarpranowo ganjar;2;1;1
aryindrianto ch chotimah aniesbaswedan ganjarpranowo pecat pintar pecat menteri jabat politik pecat orang bikin;2;2;0
marahichsan mudah nprovinsi kabar jarang nongol aps kecuali jawa nterutama gasak goreng nprov jawa gub ganjar pranowo ntayang;2;1;1
yehezkielsugiy paltiwest gibran tweet ganjarpranowo cornelgea sumadi arisichsan serenamonika rapi walhinasional komnasham greenpeace nek wani rasah wedi wedi nek wedi rasah wani wani;2;2;2
ganjar pranowo hadir acara silaturahmi akbar forum kepala desa perangkat desa fkpd dipayudha kab banjarnegara ganjarcapres;2;1;1
airindatanglagi ganjarpranowo salah wajib maaf;2;2;1
valhallaah jokowi yaqutcqoumas kemendagri mohmahfudmd budimandjatmiko ganjarpranowo gibran tweet bobbynasution ridwankamil bobok cantik paksa bobok;2;2;0
dukung ganjar pranowo capres indonesai maju lapis mahalini ibox denny indrayana indomie;2;1;1
hai sahabat jalancantik npekerjaan bersih salur air nbalai kelola jalan wilayah surakarta nruas nguter wonogiri jatenggayeng ayokerjamaneh ganjarpranowo tajyasinmz provjateng dprdjatengprov dpubmckjateng humasjateng;2;2;2
ganjarpranowo satu;2;2;1
bungkustukang ganjarpranowo aihh nista mbak nopel bamukmin;2;2;1
lembayung ganjarpranowo sgm mks prabowo terima kasih;2;2;2
nephilaxmus ganjarpranowo sibuk cari lumbung suara awak urus;2;2;1
mang cyber ch chotimah ganjarpranowo khayal bipang batang;2;2;0
ganjarpranowo kai budikaryas kemenhub jadi joging depan;2;2;2
mrbizzyone ganjarpranowo sumber video jateng kak;2;2;1
selamatpagijogja tribun sinyal ganjar pranowo;2;1;1
ketua pmi jateng sarwa pramana damping ketua pmi kota semarang prasetyo dinkes kota semarang kurnia rizda undip sutopo udd pmi jateng okty resmi freezer room udd pmi kota semarang sarwapramana ganjarpranowo tajyasinmz;2;2;1
ganjar pranowo ajak masyarakat hadir festival kopi lembah colol manggarai timur;2;2;1
ganjar pranowo hadir giat bakti sosial;2;1;1
ganjar app ganjarpranowo potensi pariwisata bahari indonesia kayak indah alam giat selam tawar peluang ekonomi signifikan perintah masyarakat;2;1;1
lembayung ganjarpranowo sgm mks prabowo moga lembayung ntetap jaya sukses manfaat amin;2;2;1
salam kebhinekaan nkri hati ngaruda dunia denny indrayana cawe cawe viral justice diskon bangun laurier asah lapis diabetes indonesia argentina damping desa xab ganjarpranowo ganjarpedulisenibudaya ganjarpilihanrakyat;2;1;1
ganjarpranowo yusuf dumdum dkk banjir jawa urus bupati walikota kena banjir tolong ajar yusuf dumdum dkk urus daerah dukung;2;2;1
ranikancana ganjar pranowo;2;1;1
ch chotimah ganjarpranowo tentang video;2;2;0
ainunnajib nyunda ganjarpranowo beukieun seblak rapael teu;2;2;2
godaain ganjar pranowo cawapres xba tantang ndiplomatis jawab nak;2;2;1
ganjarpranowo lapor kendal gub nuwun sewu samsat niku buka nganti jam pinten kulo rantau ktp jateng meh bayar pajak ganti stnk jam tutup sing bag gesek alsane tutup esuk pengin taat byr pajak prosedure njlimet wis bela cuti lho;2;2;2
dimasbonek ganjarpranowo laporgub pundi niku mase;2;2;2
quadruplechaser striiyaa gibran tweet ganjarpranowo mas suruh fokus solo ngurusi rapi;2;2;1
gunromli ganjarpranowo jokowi ganjariancom psi prabowo gus;2;2;0
ganjarpranowo setan takut adzan;2;2;1
ganjar app ganjarpranowo pdi juang dpp pp ganjar pranowo kontribusi depan;2;1;1
momen kocak gubernur hadir acara rakornas kepala daerah forkopimda sicc kota bogor selasa ganjarpranowo;2;2;1
nyaiibubu ganjarpranowo maha kam tobat;2;2;2
jelli cent bobbynasution ganjarpranowo traktir mbak;2;2;2
leonita lestari jokowi ganjarpranowo pepatah cari jarum jerami;2;2;1
vita avp ganjarpranowo aki;2;2;2
bradharizz ganjarpranowo peduli nyata sulit bantah ch chotimah;2;2;0
anakkolong listyosigitp ganjarpranowo divhumas polri mas walkot solo gibran tweet bantu bliyo walkot hati sombong;2;2;2
adityasolihin ganjarpranowo bijak sekolah anak biaya pisah ribu ikut siswa ranah jabat sila demo sekolah;2;2;1
aariejazz ganjarpranowo dew snu cryptokuta ompungguru johntia bayumaruto teddywoga koecing pasar darmawan bs fenisiaphoenix nkri jokowisyoo indones ganjar gass pool;2;2;2
tolong salatiga ganjarpranowo;2;2;1
organ rawan ganjar lampung deklarasi sekretariat ganjarist lampung brigade baris ganjar depan dpw dulur ganjar pranowo lampung ganjar nusantara gantar ganjar perkasa nusantara ind poros ganjar ind;2;1;1
ganjarpranowo anak muda kota bandung diskusi kait dunia kewirausahaan kalang anak muda bagi cerita alam bina usaha usaha mikro tengah umkm;2;1;1
pdi juang ganjarpranowo dina sulaeman voaindonesia kemlu ri menlu ri yaqutcqoumas psi id kaesangp gibran tweet hidup palestina apartheid hhhmm;2;2;1
ganjarpranowo ganjar;2;1;1
survei indikator politik indonesia simulasi pasang gubernur jawa ganjarpranowo menteri bumn erickthohir pasang unggul kontestasi pilpres bangkitbersamaet;2;2;1
holigan id ganjarpranowo sip;2;2;1
idextratime ganjarpranowo tolong tahan diskualifikasi slotnya isi indonesia;2;2;1
ch chotimah ganjarpranowo kagak percaya;2;2;0
pelangi ku ganjarpranowo salam;2;1;1
elinadio ganjarpranowo;2;2;1
ganjarpranowo sampeyan nunut mulyo ndoro;2;2;1
rudiyanto tmg rapi ganjarpranowo ealah ealah ngendi sampean mas;2;2;2
tembungkuning ganjarpranowo laporgub kasus kalong indonesia;2;2;1
en jeu l ganjarpranowo ktp ngapusi;2;2;0
setyaki ganjarpranowo alhamdulillah;2;2;1
syafrialdasri ch chotimah ganjarpranowo pengin tonton;2;2;0
ganjar app ganjarpranowo perempuan;2;1;1
kaum milenial ganjarpranowo seru nye diskus sains xbc;2;2;1
airindatanglagi ganjarpranowo jokowi dukung trmks follback;2;2;1
ganjar pranowo kuasa teknologi literasi digital;2;1;1
agusvalent ganjarpranowo layan;2;2;1
arthamilli engelenproperty ganjarpranowo hary tanoe mas engelenproperty ekonomi jawa yogyakarta beda provinsi beda kepala daerah jawabane ngawur cah;2;2;1
ganjar app ganjarpranowo ganjar rombong terima diam abuya dimyati;2;1;1
dhemit is back ganjarpranowo masak gubernur urus;2;0;0
chynthia k ganjarpranowo mangkanya nyoblos duduk indonesia calon partai;2;2;1
mbahbonoo ganjarpranowo nenek moyang laut nmenyimpan senjata;2;2;1
ganjarpranowo ganjar cocok kabinet kerja anies;2;2;1
benuaandin ferdinand mpu ganjarpranowo naah;2;2;1
sherin tiara urrangawak ganjarpranowo emak milu;2;2;1
lembayung ganjarpranowo sabar bunda sabar tunggu;2;2;1
ekacrek ganjar pranowo rakyat;2;1;1
jelli cent ganjarpranowo wkwkwkwk;2;2;2
tuhasani ganjarpranowo almarhumah;2;2;1
bungkustukang asmat ganjarpranowo iddihh jahap;2;2;1
banget ganjar pranowo kerja nyata ganjarcapres;2;1;1
ganjarpranowo prambowo ganjar;2;2;1
ganjarpranowo pagi ganjar blitar;2;2;1
haloo ganjarpranowo;2;2;1
elektabilitas ganjar pranowo tingkat ganjarcapres;2;1;1
cawapres damping ganjar pranowo aju mardiono nama;2;1;1
ch chotimah ganjarpranowo pencibntraan babak;2;2;0
rinovpriambodo goal id ganjarpranowo raurusan;2;2;1
halo sahabatjalancantik npekerjaan tambal lubang penetrasi tutup cap manual nbalai kelola jalan wilayah purwodadi jatenglawancorona bersamalawancorona ganjarpranowo tajyasinmz provjateng dprdjatengprov humasjateng dpubmckjateng;2;2;2
lembayung ganjarpranowo sgm mks prabowo pagi;2;2;2
alex alday ganjarpranowo indoenesia olah nikel era negara fall love kendara listrik butuh baterai;2;2;1
ganjar app ganjarpranowo masyarakat jateng sambut biksu;2;1;1
ganjar app ganjarpranowo langsung download kerja prestasi prestasi ganjar;2;1;1
studi komparasi bus bbg tawar solusi ramah lingkung efisiensi jac premium ppd kemenhub budikaryas kemenbumn erickthohir perhubunganjtg ganjarpranowo humasjateng;2;2;2
ganjarpranowo ojo percoyo omongane ora koyo atine foto sawah masyarakat ujung ujung impor berass;2;2;1
cnnindonesia maaf ganjarpranowo beda politik olahraga wajib peran aktif dukung damai dunia olahraga salah;2;1;1
ganjarpranowo nberharap ramah warga jateng nberi nyaman bikkhu ganjarjaminkemajuanri;2;2;1
jhonnisinaga pas sak lawas ganjarpranowo;2;2;1
ganjar app ganjarpranowo program ganjar mah raguin;2;1;1
hmfaqiha ganjarpranowo jokowi sepi ndeng;2;2;1
anakkolong ganjarpranowo prabowo gibran tweet rada pesimis tum bilang tugas partai ntp calon muncul;2;2;1
owalahh ngono tho beritahukan kerabat orang tua sanak saudara jateng pilih panjenengan ganjarpranowo ngapunten nggih;2;2;1
menteri tahan geser ganjar pranowo urut atas semuadukung manutjokowi prabowo subianto;2;2;1
white ganjarpranowo deh hati warga ntt kaget;2;2;1
hasim azm ganjarpranowo laporgub pdkjateng anak ajar alam paksa anak masuk pas lulus paud kasihan mental fisik;2;2;2
ganjar app ganjarpranowo pikir meni;2;2;1
ganjarpranowo wagub deh mundur aden;2;2;1
hasim azm imamuahmed ganjarpranowo laporgub pdkjateng turut guru mampu anak sekolah paksa kecuali nilai istimewa matang usia;2;2;2
normanb adearmando dennysiregar ekokuntadhi yusuf dumdum pdi juang ganjarpranowo laku drun pilih;2;2;1
lembayung prabowo ikn id jokowi ganjarpranowo aniesbaswedan pengin kaos gambar bunda;2;2;2
jordialann irwan kemdikbud ri halo ganjarpranowo;2;2;1
satu juara ganjarpranowo cawe cawe buka mantap kristen muhammadiyah banda neira sore best manager turki jamal selasa ganjarmenangtotal;2;2;1
hmfaqiha ganjarpranowo jokowi kasih persen;2;2;1
pingak ted ganjarpranowo raono hubungane broo;2;2;2
dys yes ganjarpranowo lapor kendal contoh pikir sempit;2;2;1
banten nprabowo subianto persen nanies baswedan persen nganjar pranowo persen ntt persen semuadukungprabowo manutjokowi prabowo subianto;2;2;1
kerja jembatan juwana jawa alami kendala cuaca gubernur jateng ganjarpranowo target kerja jembatan juwana kabupaten pati rampung april;2;2;1
ganjarpranowo omong bakul;2;2;1
tata ganjarpranowo erickthohir pilih ganjarerickduetterbaik;2;2;1
yourhalfwings ganjarpranowo gibran tweet tolong nik teng malang ken tindak lanjut lapor polisi ose mboten saged tindak pakk tolong;2;2;2
jangansayur liput dotcom ganjarpranowo aniesbaswedan ridwankamil anies jabat urus nolak;2;0;0
ganjarpranowo rame jadi konten;2;2;1
tita ganjarpranowo sikat palestina kalah;2;2;0
ganjarpranowo monggo;2;2;1
itswincha erickthohir duet maut ganjarpranowo capres wapresnya erickthohir;2;2;1
ch chotimah ganjarpranowo tolak kasih mobil ferrari;2;2;0
ganjar pranowo hadir silaturahmi akber fkpd ganjarjaminkemajuanri;2;2;1
ganjar pranowo lepas ribu serta mudik gratis;2;1;1
asteria ganjarpranowo alhamdulillah;2;2;1
aqiaqih ganjarpranowo;2;2;1
djat mika airindatanglagi ganjarpranowo maksud;2;2;1
ch chotimah ganjarpranowo tanding;2;2;0
airindatanglagi ganjarpranowo siaap;2;2;1
ch chotimah ganjarpranowo perindo bangga;2;2;0
sapasiap ganjarpranowo tenggorok;2;2;1
ganjarpranowo lapor kendal doang efektif;2;2;2
munir timur ganjarpranowo karo jatim jabar broo;2;2;1
ch chotimah ganjarpranowo omong;2;2;0
bungkustukang ganjarpranowo guwe tunggu arah jokowi;2;2;1
ganjar app ganjarpranowo masyarakat indonesia kenal ramah warga asing;2;1;1
kakang juaw boediantar jokowi prabowo ganjarpranowo jkw swasembada beras lumayan swasembada foto;2;2;1
yourhalfwings ganjarpranowo pripun nik arek nyuwun tlung nik;2;2;2
ganjarpranowo kantong tiket capres mega respons rawan duga senang;2;2;1
ganjarpranowo nebeng akak deh manyun guweh;2;2;1
hai sahabat jalancantik npekerjaan rumija nbalai kelola jalan wilayah surakarta nruas ngadirojo biting jatenggayeng ayokerjamaneh ganjarpranowo tajyasinmz provjateng dprdjatengprov dpubmckjateng humasjateng;2;2;2
